0,97104,18.507114
0,97105,20.051040
0,97106,22.155437
0,97107,24.938296
0,97108,29.525768
0,97109,35.033688
0,97110,41.740420
0,97111,48.914799
0,97112,56.488143
0,97113,64.486649
0,97114,72.707741
0,97115,80.752088
0,97116,88.182549
0,97117,94.653282
0,97118,99.985813
0,97119,104.177038
0,97120,107.367772
0,97121,109.766433
0,97122,111.594094
0,97123,113.040185
0,97124,114.232879
0,97125,115.219950
0,97126,115.859279
0,97127,116.191475
0,97128,116.269904
0,97129,116.160253
0,97130,115.813047
0,97131,115.136997
0,97132,114.148481
0,97133,112.914917
0,97134,111.799500
0,97135,112.291632
0,97136,115.023614
0,97137,127.381694
0,97138,144.317236
0,97139,166.095233
0,97140,187.928296
0,97141,209.144327
0,97142,229.939338
0,97143,249.461723
0,97144,265.936397
0,97145,277.413262
0,97146,282.509460
0,97147,280.898709
0,97148,273.364274
0,97149,261.445039
0,97150,246.909636
0,97151,231.315852
0,97152,215.787290
0,97153,200.995056
0,97154,187.256873
0,97155,174.665344
0,97156,163.193361
0,97157,152.761703
0,97158,143.282190
0,97159,134.680153
0,97160,126.911133
0,97161,119.903235
0,97162,113.679922
0,97163,108.173640
0,97164,103.283555
0,97165,98.946870
0,97166,95.113072
0,97167,91.646959
0,97168,88.482743
0,97169,85.578391
0,97170,82.860035
0,97171,80.235317
0,97172,77.625607
0,97173,74.986012
0,97174,72.308818
0,97175,69.614850
0,97176,66.939503
0,97177,64.319687
0,97178,61.785399
0,97179,59.418908
0,97180,57.244067
1,100070,4.546284
1,100071,5.986353
1,100072,9.220363
1,100073,10.949612
1,100074,13.445058
1,100075,15.408205
1,100076,16.628756
1,100077,17.507903
1,100078,18.271932
1,100079,18.910494
1,100080,19.345918
1,100081,19.541363
1,100082,19.518102
1,100083,19.329554
1,100084,19.032446
1,100085,18.671487
1,100086,18.276739
1,100087,17.866966
1,100088,17.453713
1,100089,17.044142
1,100090,16.642632
1,100091,16.251704
1,100092,18.347137
1,100093,36.984527
1,100094,64.625851
1,100095,103.264320
1,100096,136.235852
1,100097,159.501156
1,100098,175.650755
1,100099,189.139173
1,100100,202.111870
1,100101,214.341329
1,100102,224.350610
1,100103,230.465585
1,100104,231.727100
1,100105,228.211022
1,100106,220.801071
1,100107,210.754041
1,100108,199.305010
1,100109,187.434747
1,100110,175.802358
1,100111,164.783133
1,100112,154.546965
1,100113,145.135563
1,100114,136.520995
1,100115,128.643515
1,100116,121.433138
