event_id,y,m,d,h,discharge
6,1987,10,2,3,30.185854
6,1987,10,2,4,29.293741
6,1987,10,2,5,28.439283
6,1987,10,2,6,27.620399
6,1987,10,2,7,26.835153
6,1987,10,2,8,26.081740
6,1987,10,2,9,25.358476
6,1987,10,2,10,24.663785
6,1987,10,2,11,23.996198
6,1987,10,2,12,23.354336
6,1987,10,2,13,22.736909
6,1987,10,2,14,22.142706
6,1987,10,2,15,21.570593
6,1987,10,2,16,21.019502
6,1987,10,2,17,20.488429
6,1987,10,2,18,19.976431
6,1987,10,2,19,19.482620
6,1987,10,2,20,19.006157
6,1987,10,2,21,18.546253
6,1987,10,2,22,18.102417
6,1987,10,2,23,17.676027
6,1987,10,3,0,17.266513
6,1987,10,3,1,17.060460
6,1987,10,3,2,17.983628
6,1987,10,3,3,19.326047
6,1987,10,3,4,21.124982
6,1987,10,3,5,22.933546
7,1991,5,14,1,3.052354
7,1991,5,14,2,3.102836
7,1991,5,14,3,5.092097
7,1991,5,14,4,6.439639
7,1991,5,14,5,8.633491
7,1991,5,14,6,11.373541
7,1991,5,14,7,14.659546
7,1991,5,14,8,19.925489
7,1991,5,14,9,27.318500
7,1991,5,14,10,35.461843
7,1991,5,14,11,41.746568
7,1991,5,14,12,46.082527
7,1991,5,14,13,49.001046
7,1991,5,14,14,50.832118
7,1991,5,14,15,51.641998
7,1991,5,14,16,51.621817
7,1991,5,14,17,50.933008
7,1991,5,14,18,49.757419
7,1991,5,14,19,48.261409
7,1991,5,14,20,46.585136
7,1991,5,14,21,44.840752
7,1991,5,14,22,43.113086
7,1991,5,14,23,41.469678
7,1991,5,15,0,39.998047
7,1991,5,15,1,38.878386
7,1991,5,15,2,38.224897
7,1991,5,15,3,38.628737
7,1991,5,15,4,39.203068
7,1991,5,15,5,40.192382
7,1991,5,15,6,40.999033
7,1991,5,15,7,41.306436
7,1991,5,15,8,41.190441
7,1991,5,15,9,40.695330
7,1991,5,15,10,40.189653
7,1991,5,15,11,39.569569
7,1991,5,15,12,39.106366
7,1991,5,15,13,39.207782
7,1991,5,15,14,39.503401
7,1991,5,15,15,40.885883
7,1991,5,15,16,42.515189
7,1991,5,15,17,44.891211
7,1991,5,15,18,48.026969
7,1991,5,15,19,52.416966
7,1991,5,15,20,58.484685
7,1991,5,15,21,65.182685
7,1991,5,15,22,71.802374
7,1991,5,15,23,77.549475
7,1991,5,16,0,82.998282
7,1991,5,16,1,89.206703
7,1991,5,16,2,97.457454
7,1991,5,16,3,110.846120
7,1991,5,16,4,125.618542
7,1991,5,16,5,141.244747
7,1991,5,16,6,155.004457
7,1991,5,16,7,167.496505
7,1991,5,16,8,178.914704
7,1991,5,16,9,188.375537
7,1991,5,16,10,197.501911
7,1991,5,16,11,204.464354
7,1991,5,16,12,213.610819
7,1991,5,16,13,223.397207
7,1991,5,16,14,232.035929
7,1991,5,16,15,238.521831
7,1991,5,16,16,242.792941
7,1991,5,16,17,246.254441
7,1991,5,16,18,249.450114
7,1991,5,16,19,252.417920
7,1991,5,16,20,256.529686
7,1991,5,16,21,261.723479
7,1991,5,16,22,266.843194
7,1991,5,16,23,269.924908
7,1991,5,17,0,269.007377
7,1991,5,17,1,264.755438
7,1991,5,17,2,258.648523
7,1991,5,17,3,251.842569
7,1991,5,17,4,244.940333
7,1991,5,17,5,238.115436
7,1991,5,17,6,231.350568
7,1991,5,17,7,224.649899
7,1991,5,17,8,218.185006
7,1991,5,17,9,212.276946
7,1991,5,17,10,207.154524
7,1991,5,17,11,202.706965
7,1991,5,17,12,198.514808
7,1991,5,17,13,194.115037
7,1991,5,17,14,189.240396
7,1991,5,17,15,183.880361
7,1991,5,17,16,178.200238
7,1991,5,17,17,172.423934
7,1991,5,17,18,166.787310
7,1991,5,17,19,171.500576
7,1991,5,17,20,183.237259
7,1991,5,17,21,203.927336
7,1991,5,17,22,226.150646
7,1991,5,17,23,243.655780
7,1991,5,18,0,254.635505
7,1991,5,18,1,259.503767
7,1991,5,18,2,259.193335
7,1991,5,18,3,254.855508
7,1991,5,18,4,247.796228
7,1991,5,18,5,239.581307
7,1991,5,18,6,230.951029
7,1991,5,18,7,222.082830
7,1991,5,18,8,212.707428
7,1991,5,18,9,202.744715
7,1991,5,18,10,192.527826
7,1991,5,18,11,182.409679
7,1991,5,18,12,172.632707
7,1991,5,18,13,163.329898
7,1991,5,18,14,154.543775
7,1991,5,18,15,146.257537
7,1991,5,18,16,138.437360
7,1991,5,18,17,131.060166
7,1991,5,18,18,124.117710
7,1991,5,18,19,117.607887
7,1991,5,18,20,111.525500
7,1991,5,18,21,105.857789
7,1991,5,18,22,100.584459
7,1991,5,18,23,95.680047
7,1991,5,19,0,91.116724
7,1991,5,19,1,86.866519
7,1991,5,19,2,82.902732
7,1991,5,19,3,79.200648
7,1991,5,19,4,75.737779
7,1991,5,19,5,72.493841
7,1991,5,19,6,69.450606
7,1991,5,19,7,66.591700
7,1991,5,19,8,63.902402
7,1991,5,19,9,61.369455
7,1991,5,19,10,58.980893
7,1991,5,19,11,56.725893
7,1991,5,19,12,54.594645
7,1991,5,19,13,52.578236
7,1991,5,19,14,50.668554
7,1991,5,19,15,48.858202
7,1991,5,19,16,47.140419
7,1991,5,19,17,45.509017
8,1994,1,23,3,5.722177
8,1994,1,23,4,6.894612
8,1994,1,23,5,9.320013
8,1994,1,23,6,12.857092
8,1994,1,23,7,18.207265
8,1994,1,23,8,24.614504
8,1994,1,23,9,32.155316
8,1994,1,23,10,40.275802
8,1994,1,23,11,48.667096
8,1994,1,23,12,57.105156
8,1994,1,23,13,65.118801
8,1994,1,23,14,72.278081
8,1994,1,23,15,78.135985
8,1994,1,23,16,82.298183
8,1994,1,23,17,84.867751
8,1994,1,23,18,85.864863
8,1994,1,23,19,85.492361
8,1994,1,23,20,84.193778
8,1994,1,23,21,82.213409
8,1994,1,23,22,79.874375
8,1994,1,23,23,77.507304
8,1994,1,24,0,75.165917
8,1994,1,24,1,73.395254
8,1994,1,24,2,72.424872
8,1994,1,24,3,72.989770
8,1994,1,24,4,74.606207
8,1994,1,24,5,78.101573
8,1994,1,24,6,82.839101
8,1994,1,24,7,87.957280
8,1994,1,24,8,95.432695
8,1994,1,24,9,105.168507
8,1994,1,24,10,118.146855
8,1994,1,24,11,133.240979
8,1994,1,24,12,148.990413
8,1994,1,24,13,163.928308
8,1994,1,24,14,177.552723
8,1994,1,24,15,191.020124
8,1994,1,24,16,203.342395
8,1994,1,24,17,214.183069
8,1994,1,24,18,222.120279
8,1994,1,24,19,226.363461
8,1994,1,24,20,226.936336
8,1994,1,24,21,224.926664
8,1994,1,24,22,221.485950
8,1994,1,24,23,217.566474
8,1994,1,25,0,213.486966
8,1994,1,25,1,209.926265
8,1994,1,25,2,207.362841
8,1994,1,25,3,204.456232
8,1994,1,25,4,201.787873
8,1994,1,25,5,198.814270
8,1994,1,25,6,196.281719
8,1994,1,25,7,195.451009
8,1994,1,25,8,197.460526
8,1994,1,25,9,199.972895
8,1994,1,25,10,201.864243
8,1994,1,25,11,204.185873
8,1994,1,25,12,206.237497
8,1994,1,25,13,208.188031
8,1994,1,25,14,209.051959
8,1994,1,25,15,207.987497
8,1994,1,25,16,205.311555
8,1994,1,25,17,202.120846
8,1994,1,25,18,199.061690
8,1994,1,25,19,196.141391
8,1994,1,25,20,192.684684
8,1994,1,25,21,188.638046
8,1994,1,25,22,184.138374
8,1994,1,25,23,179.464617
8,1994,1,26,0,174.448173
8,1994,1,26,1,169.103125
8,1994,1,26,2,163.711113
8,1994,1,26,3,158.482233
8,1994,1,26,4,157.139242
8,1994,1,26,5,157.424793
8,1994,1,26,6,159.858660
8,1994,1,26,7,162.370942
8,1994,1,26,8,163.646626
8,1994,1,26,9,164.498225
8,1994,1,26,10,165.132772
8,1994,1,26,11,165.417151
8,1994,1,26,12,165.115368
8,1994,1,26,13,163.932887
8,1994,1,26,14,161.594407
8,1994,1,26,15,157.956174
8,1994,1,26,16,153.085878
8,1994,1,26,17,147.253853
8,1994,1,26,18,140.843970
8,1994,1,26,19,134.236115
8,1994,1,26,20,127.716330
8,1994,1,26,21,121.446536
8,1994,1,26,22,115.488736
8,1994,1,26,23,109.856344
8,1994,1,27,0,104.566873
8,1994,1,27,1,99.665891
8,1994,1,27,2,95.197413
8,1994,1,27,3,91.151104
8,1994,1,27,4,87.448793
8,1994,1,27,5,83.983046
8,1994,1,27,6,80.666238
8,1994,1,27,7,77.454020
8,1994,1,27,8,74.338648
8,1994,1,27,9,71.331919
8,1994,1,27,10,68.450575
8,1994,1,27,11,65.707443
8,1994,1,27,12,63.107582
8,1994,1,27,13,60.648821
8,1994,1,27,14,58.324272
8,1994,1,27,15,56.125216
8,1994,1,27,16,54.042961
8,1994,1,27,17,52.069672
8,1994,1,27,18,50.205007
8,1994,1,27,19,48.441351
8,1994,1,27,20,46.779325
9,2003,5,30,15,3.867752
9,2003,5,30,16,5.048086
9,2003,5,30,17,9.025512
9,2003,5,30,18,15.894237
9,2003,5,30,19,21.948334
9,2003,5,30,20,29.211544
9,2003,5,30,21,40.216443
9,2003,5,30,22,56.250558
9,2003,5,30,23,81.319936
9,2003,5,31,0,112.635696
9,2003,5,31,1,141.457470
9,2003,5,31,2,163.155873
9,2003,5,31,3,177.338583
9,2003,5,31,4,184.969117
9,2003,5,31,5,187.175761
9,2003,5,31,6,185.087285
9,2003,5,31,7,179.807028
9,2003,5,31,8,172.352799
9,2003,5,31,9,163.614377
9,2003,5,31,10,154.336067
9,2003,5,31,11,145.071789
9,2003,5,31,12,136.483270
9,2003,5,31,13,129.320385
9,2003,5,31,14,123.097675
9,2003,5,31,15,117.903694
9,2003,5,31,16,113.465621
9,2003,5,31,17,109.459909
9,2003,5,31,18,105.899732
9,2003,5,31,19,102.420047
9,2003,5,31,20,98.901974
9,2003,5,31,21,96.003199
9,2003,5,31,22,92.912935
9,2003,5,31,23,90.090420
9,2003,6,1,0,87.025648
9,2003,6,1,1,83.735695
9,2003,6,1,2,80.382419
9,2003,6,1,3,77.081682
9,2003,6,1,4,73.889386
9,2003,6,1,5,70.827952
9,2003,6,1,6,67.904875
9,2003,6,1,7,65.120918
9,2003,6,1,8,62.473834
9,2003,6,1,9,59.960321
9,2003,6,1,10,57.576732
9,2003,6,1,11,55.318965
9,2003,6,1,12,53.182168
9,2003,6,1,13,51.160662
9,2003,6,1,14,49.248141
9,2003,6,1,15,47.437997
9,2003,6,1,16,45.723628
9,2003,6,1,17,44.098669
10,2011,12,9,15,38.853148
10,2011,12,9,16,39.063582
10,2011,12,9,17,39.466301
10,2011,12,9,18,39.854557
10,2011,12,9,19,40.035927
10,2011,12,9,20,39.912045
10,2011,12,9,21,39.485501
10,2011,12,9,22,38.837717
10,2011,12,9,23,38.050500
10,2011,12,10,0,37.226342
10,2011,12,10,1,36.399892
10,2011,12,10,2,35.578153
10,2011,12,10,3,34.788857
10,2011,12,10,4,34.009725
10,2011,12,10,5,33.230514
10,2011,12,10,6,32.473938
10,2011,12,10,7,31.730964
10,2011,12,10,8,31.009234
10,2011,12,10,9,30.331299
10,2011,12,10,10,29.825877
10,2011,12,10,11,29.286005
10,2011,12,10,12,28.811077
10,2011,12,10,13,28.327402
10,2011,12,10,14,27.831523
10,2011,12,10,15,27.310453
10,2011,12,10,16,26.770940
10,2011,12,10,17,26.670077
10,2011,12,10,18,26.384975
10,2011,12,10,19,26.226516
10,2011,12,10,20,25.917731
10,2011,12,10,21,25.489949
10,2011,12,10,22,25.020739
10,2011,12,10,23,24.558028
10,2011,12,11,0,24.097763
10,2011,12,11,1,23.629848
10,2011,12,11,2,23.152551
10,2011,12,11,3,22.658442
10,2011,12,11,4,22.148311
10,2011,12,11,5,21.627373
10,2011,12,11,6,21.101754
10,2011,12,11,7,20.577400
10,2011,12,11,8,20.059602
10,2011,12,11,9,19.552507
10,2011,12,11,10,19.058895
10,2011,12,11,11,18.580323
10,2011,12,11,12,18.117453
10,2011,12,11,13,17.670367
10,2011,12,11,14,17.238809
10,2011,12,11,15,16.822642
10,2011,12,11,16,16.423460
10,2011,12,11,17,16.072515
10,2011,12,11,18,16.562585
10,2011,12,11,19,17.776665
10,2011,12,11,20,19.668659
10,2011,12,11,21,24.586357
10,2011,12,11,22,31.802517
10,2011,12,11,23,40.180704
10,2011,12,12,0,49.404488
10,2011,12,12,1,59.008273
10,2011,12,12,2,68.893376
10,2011,12,12,3,78.940348
10,2011,12,12,4,88.597297
10,2011,12,12,5,97.027976
10,2011,12,12,6,103.431087
10,2011,12,12,7,107.311530
10,2011,12,12,8,108.642738
10,2011,12,12,9,107.728069
10,2011,12,12,10,105.779308
10,2011,12,12,11,103.617294
10,2011,12,12,12,102.185083
10,2011,12,12,13,102.290983
10,2011,12,12,14,103.645186
10,2011,12,12,15,105.771079
10,2011,12,12,16,108.354053
10,2011,12,12,17,111.137918
10,2011,12,12,18,114.051484
10,2011,12,12,19,116.850711
10,2011,12,12,20,119.174858
10,2011,12,12,21,120.560502
10,2011,12,12,22,120.670224
10,2011,12,12,23,119.377099
10,2011,12,13,0,116.774435
10,2011,12,13,1,113.119671
10,2011,12,13,2,108.828890
10,2011,12,13,3,104.240685
10,2011,12,13,4,100.643171
10,2011,12,13,5,98.607815
10,2011,12,13,6,97.375804
10,2011,12,13,7,96.837142
10,2011,12,13,8,96.430078
10,2011,12,13,9,96.046958
10,2011,12,13,10,95.756513
10,2011,12,13,11,95.546094
10,2011,12,13,12,95.253812
10,2011,12,13,13,94.641965
10,2011,12,13,14,93.575404
10,2011,12,13,15,92.800373
10,2011,12,13,16,91.478812
10,2011,12,13,17,89.936914
10,2011,12,13,18,87.916857
10,2011,12,13,19,86.509350
10,2011,12,13,20,86.275176
10,2011,12,13,21,87.668555
10,2011,12,13,22,90.248882
10,2011,12,13,23,94.287270
10,2011,12,14,0,98.712933
10,2011,12,14,1,103.667872
10,2011,12,14,2,108.902150
10,2011,12,14,3,114.021095
10,2011,12,14,4,118.523340
10,2011,12,14,5,121.606389
10,2011,12,14,6,122.872639
10,2011,12,14,7,122.154915
10,2011,12,14,8,119.777719
10,2011,12,14,9,116.271559
10,2011,12,14,10,112.155440
10,2011,12,14,11,107.813432
10,2011,12,14,12,103.460038
10,2011,12,14,13,99.180181
10,2011,12,14,14,94.995514
10,2011,12,14,15,92.371734
10,2011,12,14,16,90.452583
10,2011,12,14,17,89.756702
10,2011,12,14,18,89.915568
10,2011,12,14,19,90.972355
10,2011,12,14,20,93.282111
10,2011,12,14,21,98.828584
10,2011,12,14,22,109.530875
10,2011,12,14,23,122.999257
10,2011,12,15,0,138.902355
10,2011,12,15,1,154.896413
10,2011,12,15,2,170.120391
10,2011,12,15,3,185.780053
10,2011,12,15,4,201.081257
10,2011,12,15,5,214.849234
10,2011,12,15,6,225.688492
10,2011,12,15,7,232.392344
10,2011,12,15,8,234.693931
10,2011,12,15,9,233.016597
10,2011,12,15,10,228.157232
10,2011,12,15,11,220.977140
10,2011,12,15,12,212.206958
10,2011,12,15,13,202.402470
10,2011,12,15,14,191.993141
10,2011,12,15,15,181.339561
10,2011,12,15,16,170.755371
10,2011,12,15,17,160.506401
10,2011,12,15,18,150.811642
10,2011,12,15,19,141.826127
10,2011,12,15,20,133.610159
10,2011,12,15,21,126.170514
10,2011,12,15,22,119.473137
10,2011,12,15,23,113.423001
10,2011,12,16,0,108.209033
10,2011,12,16,1,103.662777
10,2011,12,16,2,99.810317
10,2011,12,16,3,96.536590
10,2011,12,16,4,93.677166
10,2011,12,16,5,91.018311
10,2011,12,16,6,88.464709
10,2011,12,16,7,86.089848
10,2011,12,16,8,83.980145
10,2011,12,16,9,82.993643
10,2011,12,16,10,81.826926
10,2011,12,16,11,80.956619
10,2011,12,16,12,80.504208
10,2011,12,16,13,81.967396
10,2011,12,16,14,83.206017
10,2011,12,16,15,84.343095
10,2011,12,16,16,84.794017
10,2011,12,16,17,84.519723
10,2011,12,16,18,84.010568
10,2011,12,16,19,83.815514
10,2011,12,16,20,83.784157
10,2011,12,16,21,84.501644
10,2011,12,16,22,86.038526
10,2011,12,16,23,88.159096
10,2011,12,17,0,90.474028
10,2011,12,17,1,92.467649
10,2011,12,17,2,94.140393
10,2011,12,17,3,95.755072
10,2011,12,17,4,97.445391
10,2011,12,17,5,99.069879
10,2011,12,17,6,99.988878
10,2011,12,17,7,100.006070
10,2011,12,17,8,98.948297
10,2011,12,17,9,97.208832
10,2011,12,17,10,94.959289
10,2011,12,17,11,92.917345
10,2011,12,17,12,91.875519
10,2011,12,17,13,90.938535
10,2011,12,17,14,91.474239
10,2011,12,17,15,92.580813
10,2011,12,17,16,94.933432
10,2011,12,17,17,97.931621
10,2011,12,17,18,102.733535
10,2011,12,17,19,107.780241
10,2011,12,17,20,112.894188
10,2011,12,17,21,117.577912
10,2011,12,17,22,121.656176
10,2011,12,17,23,125.517304
10,2011,12,18,0,129.032793
10,2011,12,18,1,132.093763
10,2011,12,18,2,134.387140
10,2011,12,18,3,135.442019
10,2011,12,18,4,135.002739
10,2011,12,18,5,133.190505
10,2011,12,18,6,130.320099
10,2011,12,18,7,126.777642
10,2011,12,18,8,123.173870
10,2011,12,18,9,119.737663
10,2011,12,18,10,115.962501
10,2011,12,18,11,114.460408
10,2011,12,18,12,111.839904
10,2011,12,18,13,109.146887
10,2011,12,18,14,105.804068
10,2011,12,18,15,101.946659
10,2011,12,18,16,98.007568
10,2011,12,18,17,94.360347
10,2011,12,18,18,90.862618
10,2011,12,18,19,87.584704
10,2011,12,18,20,84.425593
10,2011,12,18,21,81.375554
10,2011,12,18,22,78.441152
10,2011,12,18,23,75.606768
10,2011,12,19,0,72.849466
10,2011,12,19,1,70.157145
10,2011,12,19,2,67.534845
10,2011,12,19,3,64.994949
10,2011,12,19,4,62.550856
10,2011,12,19,5,60.216572
10,2011,12,19,6,58.019363
10,2011,12,19,7,55.981907
10,2011,12,19,8,54.168079
10,2011,12,19,9,52.367047
10,2011,12,19,10,50.686013
11,2012,5,20,23,5.930450
11,2012,5,21,0,5.845535
11,2012,5,21,1,17.123853
11,2012,5,21,2,30.305545
11,2012,5,21,3,45.069872
11,2012,5,21,4,60.240950
11,2012,5,21,5,71.575175
11,2012,5,21,6,79.565097
11,2012,5,21,7,86.092602
11,2012,5,21,8,92.206901
11,2012,5,21,9,99.388310
11,2012,5,21,10,109.565934
11,2012,5,21,11,124.339348
11,2012,5,21,12,143.871857
11,2012,5,21,13,164.551390
11,2012,5,21,14,185.154039
11,2012,5,21,15,202.493750
11,2012,5,21,16,214.944989
11,2012,5,21,17,221.730487
11,2012,5,21,18,222.868814
11,2012,5,21,19,219.161280
11,2012,5,21,20,211.863541
11,2012,5,21,21,202.282732
11,2012,5,21,22,191.517628
11,2012,5,21,23,180.373086
11,2012,5,22,0,169.382515
11,2012,5,22,1,158.868852
11,2012,5,22,2,149.005549
11,2012,5,22,3,139.865222
11,2012,5,22,4,131.457147
11,2012,5,22,5,124.423933
11,2012,5,22,6,118.497141
11,2012,5,22,7,116.142957
11,2012,5,22,8,117.087785
11,2012,5,22,9,120.983899
11,2012,5,22,10,125.837421
11,2012,5,22,11,130.726594
11,2012,5,22,12,134.960522
11,2012,5,22,13,138.796250
11,2012,5,22,14,142.419853
11,2012,5,22,15,145.342305
11,2012,5,22,16,146.944663
11,2012,5,22,17,146.866726
11,2012,5,22,18,145.102952
11,2012,5,22,19,141.745974
11,2012,5,22,20,137.255584
11,2012,5,22,21,131.997017
11,2012,5,22,22,126.304715
11,2012,5,22,23,120.477436
11,2012,5,23,0,114.728720
11,2012,5,23,1,109.179127
11,2012,5,23,2,103.882241
11,2012,5,23,3,98.855880
11,2012,5,23,4,94.103234
11,2012,5,23,5,89.622531
11,2012,5,23,6,85.409428
11,2012,5,23,7,81.456678
11,2012,5,23,8,77.753776
11,2012,5,23,9,74.287391
11,2012,5,23,10,71.042361
11,2012,5,23,11,68.002800
11,2012,5,23,12,65.152985
11,2012,5,23,13,62.477944
11,2012,5,23,14,59.963764
11,2012,5,23,15,57.597703
11,2012,5,23,16,55.368177
11,2012,5,23,17,53.264693
11,2012,5,23,18,51.277752
11,2012,5,23,19,49.398749
11,2012,5,23,20,47.619879
11,2012,5,23,21,45.934046
